"","subject","activity","section","variable","value"
"21821",7,"STANDING","train","fBodyGyro-mean()-Z",-0.957165056226415
"21822",7,"LAYING","train","fBodyGyro-mean()-Z",-0.956905310961538
"21823",8,"WALKING","train","fBodyGyro-mean()-Z",-0.132902199479167
"21824",8,"WALKING_UPSTAIRS","train","fBodyGyro-mean()-Z",0.16597418695122
"21825",8,"WALKING_DOWNSTAIRS","train","fBodyGyro-mean()-Z",0.0277498065176316
"21826",8,"SITTING","train","fBodyGyro-mean()-Z",-0.961798676956522
"21827",8,"STANDING","train","fBodyGyro-mean()-Z",-0.975512276666667
"21828",8,"LAYING","train","fBodyGyro-mean()-Z",-0.967461239074074
"21829",9,"WALKING","test","fBodyGyro-mean()-Z",-0.240222512134615
"21830",9,"WALKING_UPSTAIRS","test","fBodyGyro-mean()-Z",-0.327698671183673
"21831",9,"WALKING_DOWNSTAIRS","test","fBodyGyro-mean()-Z",-0.250686586719048
"21832",9,"SITTING","test","fBodyGyro-mean()-Z",-0.940312313
"21833",9,"STANDING","test","fBodyGyro-mean()-Z",-0.941510336
"21834",9,"LAYING","test","fBodyGyro-mean()-Z",-0.9598150092
"21835",10,"WALKING","test","fBodyGyro-mean()-Z",-0.108530029881132
"21836",10,"WALKING_UPSTAIRS","test","fBodyGyro-mean()-Z",-0.262763367170213
"21837",10,"WALKING_DOWNSTAIRS","test","fBodyGyro-mean()-Z",0.0391366814342105
"21838",10,"SITTING","test","fBodyGyro-mean()-Z",-0.96539546962963
"21839",10,"STANDING","test","fBodyGyro-mean()-Z",-0.950915730909091
"21840",10,"LAYING","test","fBodyGyro-mean()-Z",-0.969755777241379
"21841",11,"WALKING","train","fBodyGyro-mean()-Z",-0.398293336610169
"21842",11,"WALKING_UPSTAIRS","train","fBodyGyro-mean()-Z",-0.674671878518519
"21843",11,"WALKING_DOWNSTAIRS","train","fBodyGyro-mean()-Z",-0.273459111956522
"21844",11,"SITTING","train","fBodyGyro-mean()-Z",-0.954453821132075
"21845",11,"STANDING","train","fBodyGyro-mean()-Z",-0.980762968085106
"21846",11,"LAYING","train","fBodyGyro-mean()-Z",-0.961434420701754
"21847",12,"WALKING","test","fBodyGyro-mean()-Z",-0.31728248436
"21848",12,"WALKING_UPSTAIRS","test","fBodyGyro-mean()-Z",-0.406080936346154
"21849",12,"WALKING_DOWNSTAIRS","test","fBodyGyro-mean()-Z",-0.212767364326087
"21850",12,"SITTING","test","fBodyGyro-mean()-Z",-0.955718183921569
"21851",12,"STANDING","test","fBodyGyro-mean()-Z",-0.95260195295082
"21852",12,"LAYING","test","fBodyGyro-mean()-Z",-0.9456732415
"21853",13,"WALKING","test","fBodyGyro-mean()-Z",-0.276607954736842
"21854",13,"WALKING_UPSTAIRS","test","fBodyGyro-mean()-Z",-0.255338945927273
"21855",13,"WALKING_DOWNSTAIRS","test","fBodyGyro-mean()-Z",-0.212906662531915
"21856",13,"SITTING","test","fBodyGyro-mean()-Z",-0.968384415510204
"21857",13,"STANDING","test","fBodyGyro-mean()-Z",-0.974394378070175
"21858",13,"LAYING","test","fBodyGyro-mean()-Z",-0.969126880322581
"21859",14,"WALKING","train","fBodyGyro-mean()-Z",-0.212925759152542
"21860",14,"WALKING_UPSTAIRS","train","fBodyGyro-mean()-Z",0.196703218737037
"21861",14,"WALKING_DOWNSTAIRS","train","fBodyGyro-mean()-Z",0.492414379822222
"21862",14,"SITTING","train","fBodyGyro-mean()-Z",-0.957020858888889
"21863",14,"STANDING","train","fBodyGyro-mean()-Z",-0.950999877833333
"21864",14,"LAYING","train","fBodyGyro-mean()-Z",-0.949107162941176
"21865",15,"WALKING","train","fBodyGyro-mean()-Z",-0.461464065555556
"21866",15,"WALKING_UPSTAIRS","train","fBodyGyro-mean()-Z",-0.485701745833333
"21867",15,"WALKING_DOWNSTAIRS","train","fBodyGyro-mean()-Z",-0.18319480152381
"21868",15,"SITTING","train","fBodyGyro-mean()-Z",-0.966731518305085
"21869",15,"STANDING","train","fBodyGyro-mean()-Z",-0.96826485509434
"21870",15,"LAYING","train","fBodyGyro-mean()-Z",-0.958190099861111
"21871",16,"WALKING","train","fBodyGyro-mean()-Z",-0.432885310980392
"21872",16,"WALKING_UPSTAIRS","train","fBodyGyro-mean()-Z",-0.492427493529412
"21873",16,"WALKING_DOWNSTAIRS","train","fBodyGyro-mean()-Z",-0.375000625531915
"21874",16,"SITTING","train","fBodyGyro-mean()-Z",-0.960058264057971
"21875",16,"STANDING","train","fBodyGyro-mean()-Z",-0.98363927
"21876",16,"LAYING","train","fBodyGyro-mean()-Z",-0.985957788
"21877",17,"WALKING","train","fBodyGyro-mean()-Z",-0.398809217540984
"21878",17,"WALKING_UPSTAIRS","train","fBodyGyro-mean()-Z",-0.324273713333333
"21879",17,"WALKING_DOWNSTAIRS","train","fBodyGyro-mean()-Z",-0.403380386086957
"21880",17,"SITTING","train","fBodyGyro-mean()-Z",-0.98161709828125
"21881",17,"STANDING","train","fBodyGyro-mean()-Z",-0.985954978205128
"21882",17,"LAYING","train","fBodyGyro-mean()-Z",-0.976164852112676
"21883",18,"WALKING","test","fBodyGyro-mean()-Z",-0.538152344821429
"21884",18,"WALKING_UPSTAIRS","test","fBodyGyro-mean()-Z",-0.504364096896552
"21885",18,"WALKING_DOWNSTAIRS","test","fBodyGyro-mean()-Z",-0.447030699454545
"21886",18,"SITTING","test","fBodyGyro-mean()-Z",-0.983027386491228
"21887",18,"STANDING","test","fBodyGyro-mean()-Z",-0.974294413013699
"21888",18,"LAYING","test","fBodyGyro-mean()-Z",-0.984999291538462
"21889",19,"WALKING","train","fBodyGyro-mean()-Z",-0.01050470716
"21890",19,"WALKING_UPSTAIRS","train","fBodyGyro-mean()-Z",-0.06612935167
"21891",19,"WALKING_DOWNSTAIRS","train","fBodyGyro-mean()-Z",0.210673073192308
"21892",19,"SITTING","train","fBodyGyro-mean()-Z",-0.968235777945205
"21893",19,"STANDING","train","fBodyGyro-mean()-Z",-0.965100636164384
"21894",19,"LAYING","train","fBodyGyro-mean()-Z",-0.97393233253012
"21895",20,"WALKING","test","fBodyGyro-mean()-Z",-0.108892495684314
"21896",20,"WALKING_UPSTAIRS","test","fBodyGyro-mean()-Z",0.115076640798039
"21897",20,"WALKING_DOWNSTAIRS","test","fBodyGyro-mean()-Z",0.257037841093333
"21898",20,"SITTING","test","fBodyGyro-mean()-Z",-0.950963363939394
"21899",20,"STANDING","test","fBodyGyro-mean()-Z",-0.911409911643836
"21900",20,"LAYING","test","fBodyGyro-mean()-Z",-0.972278603529412
"21901",21,"WALKING","train","fBodyGyro-mean()-Z",-0.283262474865385
"21902",21,"WALKING_UPSTAIRS","train","fBodyGyro-mean()-Z",-0.155762354829787
"21903",21,"WALKING_DOWNSTAIRS","train","fBodyGyro-mean()-Z",-0.238221682666667
"21904",21,"SITTING","train","fBodyGyro-mean()-Z",-0.976839728941176
"21905",21,"STANDING","train","fBodyGyro-mean()-Z",-0.959432562359551
"21906",21,"LAYING","train","fBodyGyro-mean()-Z",-0.980811216111111
"21907",22,"WALKING","train","fBodyGyro-mean()-Z",-0.083501182326087
"21908",22,"WALKING_UPSTAIRS","train","fBodyGyro-mean()-Z",-0.199313066142857
"21909",22,"WALKING_DOWNSTAIRS","train","fBodyGyro-mean()-Z",-0.194915698805556
"21910",22,"SITTING","train","fBodyGyro-mean()-Z",-0.948367052258065
"21911",22,"STANDING","train","fBodyGyro-mean()-Z",-0.962327765238095
"21912",22,"LAYING","train","fBodyGyro-mean()-Z",-0.942570240416667
"21913",23,"WALKING","train","fBodyGyro-mean()-Z",-0.194970369294915
"21914",23,"WALKING_UPSTAIRS","train","fBodyGyro-mean()-Z",-0.163001294113725
"21915",23,"WALKING_DOWNSTAIRS","train","fBodyGyro-mean()-Z",-0.141266888477778
"21916",23,"SITTING","train","fBodyGyro-mean()-Z",-0.965428833529412
"21917",23,"STANDING","train","fBodyGyro-mean()-Z",-0.967939565
"21918",23,"LAYING","train","fBodyGyro-mean()-Z",-0.984238807777778
"21919",24,"WALKING","test","fBodyGyro-mean()-Z",-0.39144792137931
"21920",24,"WALKING_UPSTAIRS","test","fBodyGyro-mean()-Z",-0.372182912033898
"21921",24,"WALKING_DOWNSTAIRS","test","fBodyGyro-mean()-Z",-0.396286646363636
"21922",24,"SITTING","test","fBodyGyro-mean()-Z",-0.974686891029412
"21923",24,"STANDING","test","fBodyGyro-mean()-Z",-0.970133388405797
"21924",24,"LAYING","test","fBodyGyro-mean()-Z",-0.981093036111111
"21925",25,"WALKING","train","fBodyGyro-mean()-Z",-0.561322950945946
"21926",25,"WALKING_UPSTAIRS","train","fBodyGyro-mean()-Z",-0.575169715692308
"21927",25,"WALKING_DOWNSTAIRS","train","fBodyGyro-mean()-Z",-0.410311447586207
"21928",25,"SITTING","train","fBodyGyro-mean()-Z",-0.975805890153846
"21929",25,"STANDING","train","fBodyGyro-mean()-Z",-0.970456862567568
"21930",25,"LAYING","train","fBodyGyro-mean()-Z",-0.924536860547945
"21931",26,"WALKING","train","fBodyGyro-mean()-Z",-0.318516813050847
"21932",26,"WALKING_UPSTAIRS","train","fBodyGyro-mean()-Z",-0.342703926363636
"21933",26,"WALKING_DOWNSTAIRS","train","fBodyGyro-mean()-Z",-0.22138882542
"21934",26,"SITTING","train","fBodyGyro-mean()-Z",-0.970423693717949
"21935",26,"STANDING","train","fBodyGyro-mean()-Z",-0.974459323783784
"21936",26,"LAYING","train","fBodyGyro-mean()-Z",-0.970171219605263
"21937",27,"WALKING","train","fBodyGyro-mean()-Z",-0.318182379824561
"21938",27,"WALKING_UPSTAIRS","train","fBodyGyro-mean()-Z",-0.400528455490196
"21939",27,"WALKING_DOWNSTAIRS","train","fBodyGyro-mean()-Z",-0.144904904113636
"21940",27,"SITTING","train","fBodyGyro-mean()-Z",-0.976848134285714
"21941",27,"STANDING","train","fBodyGyro-mean()-Z",-0.980862493125
"21942",27,"LAYING","train","fBodyGyro-mean()-Z",-0.979202019189189
"21943",28,"WALKING","train","fBodyGyro-mean()-Z",-0.255029045018519
"21944",28,"WALKING_UPSTAIRS","train","fBodyGyro-mean()-Z",-0.318210999529412
"21945",28,"WALKING_DOWNSTAIRS","train","fBodyGyro-mean()-Z",-0.184392337071739
"21946",28,"SITTING","train","fBodyGyro-mean()-Z",-0.954180279027778
"21947",28,"STANDING","train","fBodyGyro-mean()-Z",-0.926655192405063
"21948",28,"LAYING","train","fBodyGyro-mean()-Z",-0.961164844875
"21949",29,"WALKING","train","fBodyGyro-mean()-Z",-0.397277495471698
"21950",29,"WALKING_UPSTAIRS","train","fBodyGyro-mean()-Z",-0.34170013244898
"21951",29,"WALKING_DOWNSTAIRS","train","fBodyGyro-mean()-Z",-0.199225894479167
"21952",29,"SITTING","train","fBodyGyro-mean()-Z",-0.9739335945
"21953",29,"STANDING","train","fBodyGyro-mean()-Z",-0.983654714461538
"21954",29,"LAYING","train","fBodyGyro-mean()-Z",-0.976184322608696
"21955",30,"WALKING","train","fBodyGyro-mean()-Z",-0.247350343692308
"21956",30,"WALKING_UPSTAIRS","train","fBodyGyro-mean()-Z",-0.318937001538462
"21957",30,"WALKING_DOWNSTAIRS","train","fBodyGyro-mean()-Z",-0.263720763854839
"21958",30,"SITTING","train","fBodyGyro-mean()-Z",-0.961177109516129
"21959",30,"STANDING","train","fBodyGyro-mean()-Z",-0.937798124576271
"21960",30,"LAYING","train","fBodyGyro-mean()-Z",-0.967577361142857
"21961",1,"WALKING","train","fBodyGyro-std()-X",-0.516691938736842
"21962",1,"WALKING_UPSTAIRS","train","fBodyGyro-std()-X",-0.565892490754717
"21963",1,"WALKING_DOWNSTAIRS","train","fBodyGyro-std()-X",-0.495422486102041
"21964",1,"SITTING","train","fBodyGyro-std()-X",-0.977904227021277
"21965",1,"STANDING","train","fBodyGyro-std()-X",-0.987497128679245
"21966",1,"LAYING","train","fBodyGyro-std()-X",-0.8822964508
"21967",2,"WALKING","test","fBodyGyro-std()-X",-0.604053019152542
"21968",2,"WALKING_UPSTAIRS","test","fBodyGyro-std()-X",-0.476358845625
"21969",2,"WALKING_DOWNSTAIRS","test","fBodyGyro-std()-X",-0.379436674361702
"21970",2,"SITTING","test","fBodyGyro-std()-X",-0.986808501521739
"21971",2,"STANDING","test","fBodyGyro-std()-X",-0.97498812462963
"21972",2,"LAYING","test","fBodyGyro-std()-X",-0.988860685833333
"21973",3,"WALKING","train","fBodyGyro-std()-X",-0.615121369827586
"21974",3,"WALKING_UPSTAIRS","train","fBodyGyro-std()-X",-0.484820991355932
"21975",3,"WALKING_DOWNSTAIRS","train","fBodyGyro-std()-X",-0.30863033105102
"21976",3,"SITTING","train","fBodyGyro-std()-X",-0.968013062884615
"21977",3,"STANDING","train","fBodyGyro-std()-X",-0.901985672459016
"21978",3,"LAYING","train","fBodyGyro-std()-X",-0.975986433709677
"21979",4,"WALKING","test","fBodyGyro-std()-X",-0.542646759
"21980",4,"WALKING_UPSTAIRS","test","fBodyGyro-std()-X",-0.483548693461538
"21981",4,"WALKING_DOWNSTAIRS","test","fBodyGyro-std()-X",-0.414919000955556
"21982",4,"SITTING","test","fBodyGyro-std()-X",-0.973333107
"21983",4,"STANDING","test","fBodyGyro-std()-X",-0.912464793928571
"21984",4,"LAYING","test","fBodyGyro-std()-X",-0.975094739444444
"21985",5,"WALKING","train","fBodyGyro-std()-X",-0.529392790178571
"21986",5,"WALKING_UPSTAIRS","train","fBodyGyro-std()-X",-0.501685580212766
"21987",5,"WALKING_DOWNSTAIRS","train","fBodyGyro-std()-X",-0.51494094106383
"21988",5,"SITTING","train","fBodyGyro-std()-X",-0.969390369318182
"21989",5,"STANDING","train","fBodyGyro-std()-X",-0.912780915714286
"21990",5,"LAYING","train","fBodyGyro-std()-X",-0.980705769807692
"21991",6,"WALKING","train","fBodyGyro-std()-X",-0.515323854385965
"21992",6,"WALKING_UPSTAIRS","train","fBodyGyro-std()-X",-0.390248128039216
"21993",6,"WALKING_DOWNSTAIRS","train","fBodyGyro-std()-X",-0.286724914610417
"21994",6,"SITTING","train","fBodyGyro-std()-X",-0.963407046545455
"21995",6,"STANDING","train","fBodyGyro-std()-X",-0.952817395263158
"21996",6,"LAYING","train","fBodyGyro-std()-X",-0.962164978596491
"21997",7,"WALKING","train","fBodyGyro-std()-X",-0.563615256666667
"21998",7,"WALKING_UPSTAIRS","train","fBodyGyro-std()-X",-0.368636961470588
"21999",7,"WALKING_DOWNSTAIRS","train","fBodyGyro-std()-X",-0.432730974446809
"22000",7,"SITTING","train","fBodyGyro-std()-X",-0.9427264225
"22001",7,"STANDING","train","fBodyGyro-std()-X",-0.947891986226415
"22002",7,"LAYING","train","fBodyGyro-std()-X",-0.962348254423077
"22003",8,"WALKING","train","fBodyGyro-std()-X",-0.234252005895833
"22004",8,"WALKING_UPSTAIRS","train","fBodyGyro-std()-X",-0.409955580780488
"22005",8,"WALKING_DOWNSTAIRS","train","fBodyGyro-std()-X",-0.302735102631579
"22006",8,"SITTING","train","fBodyGyro-std()-X",-0.985339301521739
"22007",8,"STANDING","train","fBodyGyro-std()-X",-0.974200997592593
"22008",8,"LAYING","train","fBodyGyro-std()-X",-0.967846360740741
"22009",9,"WALKING","test","fBodyGyro-std()-X",-0.507404512692308
"22010",9,"WALKING_UPSTAIRS","test","fBodyGyro-std()-X",-0.361626377102041
"22011",9,"WALKING_DOWNSTAIRS","test","fBodyGyro-std()-X",-0.423558773952381
"22012",9,"SITTING","test","fBodyGyro-std()-X",-0.9618360162
"22013",9,"STANDING","test","fBodyGyro-std()-X",-0.924738576444444
"22014",9,"LAYING","test","fBodyGyro-std()-X",-0.9463891504
"22015",10,"WALKING","test","fBodyGyro-std()-X",-0.458292932830189
"22016",10,"WALKING_UPSTAIRS","test","fBodyGyro-std()-X",-0.34130162006383
"22017",10,"WALKING_DOWNSTAIRS","test","fBodyGyro-std()-X",-0.339514358157895
"22018",10,"SITTING","test","fBodyGyro-std()-X",-0.989712360740741
"22019",10,"STANDING","test","fBodyGyro-std()-X",-0.932273942727273
"22020",10,"LAYING","test","fBodyGyro-std()-X",-0.96454456637931
"22021",11,"WALKING","train","fBodyGyro-std()-X",-0.623150268983051
"22022",11,"WALKING_UPSTAIRS","train","fBodyGyro-std()-X",-0.517811645740741
"22023",11,"WALKING_DOWNSTAIRS","train","fBodyGyro-std()-X",-0.397722757934783
"22024",11,"SITTING","train","fBodyGyro-std()-X",-0.989189512641509
"22025",11,"STANDING","train","fBodyGyro-std()-X",-0.981009115744681
"22026",11,"LAYING","train","fBodyGyro-std()-X",-0.982424585438596
"22027",12,"WALKING","test","fBodyGyro-std()-X",-0.5931428818
"22028",12,"WALKING_UPSTAIRS","test","fBodyGyro-std()-X",-0.5604629635
"22029",12,"WALKING_DOWNSTAIRS","test","fBodyGyro-std()-X",-0.4223632375
"22030",12,"SITTING","test","fBodyGyro-std()-X",-0.976339901372549
"22031",12,"STANDING","test","fBodyGyro-std()-X",-0.884385204098361
"22032",12,"LAYING","test","fBodyGyro-std()-X",-0.969254585333333
"22033",13,"WALKING","test","fBodyGyro-std()-X",-0.435714710526316
"22034",13,"WALKING_UPSTAIRS","test","fBodyGyro-std()-X",-0.562911002545455
"22035",13,"WALKING_DOWNSTAIRS","test","fBodyGyro-std()-X",-0.452190386808511
"22036",13,"SITTING","test","fBodyGyro-std()-X",-0.986714694081633
"22037",13,"STANDING","test","fBodyGyro-std()-X",-0.955818411578947
"22038",13,"LAYING","test","fBodyGyro-std()-X",-0.973446792419355
"22039",14,"WALKING","train","fBodyGyro-std()-X",-0.630082075932203
"22040",14,"WALKING_UPSTAIRS","train","fBodyGyro-std()-X",-0.464742933888889
"22041",14,"WALKING_DOWNSTAIRS","train","fBodyGyro-std()-X",-0.378882872733333
"22042",14,"SITTING","train","fBodyGyro-std()-X",-0.981573087222222
"22043",14,"STANDING","train","fBodyGyro-std()-X",-0.962741032833333
"22044",14,"LAYING","train","fBodyGyro-std()-X",-0.959740488627451
"22045",15,"WALKING","train","fBodyGyro-std()-X",-0.357633378703704
"22046",15,"WALKING_UPSTAIRS","train","fBodyGyro-std()-X",-0.4372253275
"22047",15,"WALKING_DOWNSTAIRS","train","fBodyGyro-std()-X",-0.351630000285714
"22048",15,"SITTING","train","fBodyGyro-std()-X",-0.988881930508475
"22049",15,"STANDING","train","fBodyGyro-std()-X",-0.948275234150943
"22050",15,"LAYING","train","fBodyGyro-std()-X",-0.958224495416667
"22051",16,"WALKING","train","fBodyGyro-std()-X",-0.673741136862745
"22052",16,"WALKING_UPSTAIRS","train","fBodyGyro-std()-X",-0.509896031372549
"22053",16,"WALKING_DOWNSTAIRS","train","fBodyGyro-std()-X",-0.470373498510638
"22054",16,"SITTING","train","fBodyGyro-std()-X",-0.982057861449275
"22055",16,"STANDING","train","fBodyGyro-std()-X",-0.973926885
"22056",16,"LAYING","train","fBodyGyro-std()-X",-0.977509583571429
"22057",17,"WALKING","train","fBodyGyro-std()-X",-0.504849290819672
"22058",17,"WALKING_UPSTAIRS","train","fBodyGyro-std()-X",-0.5244683916875
"22059",17,"WALKING_DOWNSTAIRS","train","fBodyGyro-std()-X",-0.393194731747826
"22060",17,"SITTING","train","fBodyGyro-std()-X",-0.99004126046875
"22061",17,"STANDING","train","fBodyGyro-std()-X",-0.981791318076923
"22062",17,"LAYING","train","fBodyGyro-std()-X",-0.977203498309859
"22063",18,"WALKING","test","fBodyGyro-std()-X",-0.734901390178571
"22064",18,"WALKING_UPSTAIRS","test","fBodyGyro-std()-X",-0.60071129637931
"22065",18,"WALKING_DOWNSTAIRS","test","fBodyGyro-std()-X",-0.513947089545455
"22066",18,"SITTING","test","fBodyGyro-std()-X",-0.992575399473684
"22067",18,"STANDING","test","fBodyGyro-std()-X",-0.962272711643836
"22068",18,"LAYING","test","fBodyGyro-std()-X",-0.993019371692308
"22069",19,"WALKING","train","fBodyGyro-std()-X",-0.108388809533846
"22070",19,"WALKING_UPSTAIRS","train","fBodyGyro-std()-X",-0.4775147465
"22071",19,"WALKING_DOWNSTAIRS","train","fBodyGyro-std()-X",0.196613286661538
"22072",19,"SITTING","train","fBodyGyro-std()-X",-0.985576048219178
"22073",19,"STANDING","train","fBodyGyro-std()-X",-0.946607045616438
"22074",19,"LAYING","train","fBodyGyro-std()-X",-0.983944795060241
"22075",20,"WALKING","test","fBodyGyro-std()-X",-0.279931528352941
"22076",20,"WALKING_UPSTAIRS","test","fBodyGyro-std()-X",-0.532021733921569
"22077",20,"WALKING_DOWNSTAIRS","test","fBodyGyro-std()-X",-0.253365630644444
"22078",20,"SITTING","test","fBodyGyro-std()-X",-0.978433538484848
"22079",20,"STANDING","test","fBodyGyro-std()-X",-0.890525705068493
"22080",20,"LAYING","test","fBodyGyro-std()-X",-0.985154588529412
"22081",21,"WALKING","train","fBodyGyro-std()-X",-0.491859244230769
"22082",21,"WALKING_UPSTAIRS","train","fBodyGyro-std()-X",-0.560968048723404
"22083",21,"WALKING_DOWNSTAIRS","train","fBodyGyro-std()-X",-0.469790144111111
"22084",21,"SITTING","train","fBodyGyro-std()-X",-0.98955931
"22085",21,"STANDING","train","fBodyGyro-std()-X",-0.964530315842697
"22086",21,"LAYING","train","fBodyGyro-std()-X",-0.976226919888889
"22087",22,"WALKING","train","fBodyGyro-std()-X",-0.374496318695652
"22088",22,"WALKING_UPSTAIRS","train","fBodyGyro-std()-X",-0.338139776690476
"22089",22,"WALKING_DOWNSTAIRS","train","fBodyGyro-std()-X",-0.284532358444444
"22090",22,"SITTING","train","fBodyGyro-std()-X",-0.982373346290323
"22091",22,"STANDING","train","fBodyGyro-std()-X",-0.919851782380952
"22092",22,"LAYING","train","fBodyGyro-std()-X",-0.958030986944444
"22093",23,"WALKING","train","fBodyGyro-std()-X",-0.545051691694915
"22094",23,"WALKING_UPSTAIRS","train","fBodyGyro-std()-X",-0.590430783921569
"22095",23,"WALKING_DOWNSTAIRS","train","fBodyGyro-std()-X",-0.482598325037037
"22096",23,"SITTING","train","fBodyGyro-std()-X",-0.981523241176471
"22097",23,"STANDING","train","fBodyGyro-std()-X",-0.941698515588235
"22098",23,"LAYING","train","fBodyGyro-std()-X",-0.982665212638889
"22099",24,"WALKING","test","fBodyGyro-std()-X",-0.616915839310345
"22100",24,"WALKING_UPSTAIRS","test","fBodyGyro-std()-X",-0.602945480677966
"22101",24,"WALKING_DOWNSTAIRS","test","fBodyGyro-std()-X",-0.484894683818182
"22102",24,"SITTING","test","fBodyGyro-std()-X",-0.988891551764706
"22103",24,"STANDING","test","fBodyGyro-std()-X",-0.961885695217391
"22104",24,"LAYING","test","fBodyGyro-std()-X",-0.984713284166667
"22105",25,"WALKING","train","fBodyGyro-std()-X",-0.406678108108108
"22106",25,"WALKING_UPSTAIRS","train","fBodyGyro-std()-X",-0.500119831476923
"22107",25,"WALKING_DOWNSTAIRS","train","fBodyGyro-std()-X",-0.316252107741379
